order_id,order_date,customer_id,customer_age,customer_city,category,product,quantity,unit_price,total_price,order_month,day_of_week
ORD-000707,2024-08-27,CUST-2459,54,İstanbul,Giyim,Roman,4,507.49,2029.96,2024-08,Tuesday
ORD-000708,2024-02-15,CUST-2948,27,İstanbul,Kozmetik,Kulaklık,1,2179.42,2179.42,2024-02,Thursday
ORD-000709,2024-02-04,CUST-4493,57,İzmir,Kozmetik,Smartwatch,4,2953.83,11815.32,2024-02,Sunday
ORD-000710,2024-09-09,CUST-3601,24,İzmir,Ev & Yaşam,Mont,3,4552.11,13656.33,2024-09,Monday
ORD-000711,2024-03-22,CUST-3068,56,Ankara,Ev & Yaşam,Elbise,3,983.02,2949.06,2024-03,Friday
ORD-000712,2024-09-12,CUST-3601,55,Bursa,Ev & Yaşam,Yoga Matı,2,4039.47,8078.94,2024-09,Thursday
ORD-000713,2024-07-15,CUST-3444,38,İstanbul,Elektronik,Perde,2,696.59,1393.18,2024-07,Monday
ORD-000714,2024-10-29,CUST-3672,37,İstanbul,Kozmetik,Ders Kitabı,2,1249.07,2498.14,2024-10,Tuesday
ORD-000715,2024-01-10,CUST-1104,20,İstanbul,Kozmetik,Koşu Bandı,2,1254.55,2509.1,2024-01,Wednesday
ORD-000716,2024-11-07,CUST-3239,39,İzmir,Kozmetik,Laptop,3,4393.52,13180.56,2024-11,Thursday
ORD-000717,2024-10-12,CUST-1016,64,İstanbul,Spor,Mont,2,1035.14,2070.28,2024-10,Saturday
ORD-000718,2024-08-29,CUST-4191,21,İstanbul,Ev & Yaşam,Güneş Kremi,4,3945.46,15781.84,2024-08,Thursday
ORD-000719,2024-09-07,CUST-1392,45,Ankara,Kitap,Perde,1,2335.94,2335.94,2024-09,Saturday
ORD-000720,2024-12-30,CUST-1424,29,Gaziantep,Giyim,Yoga Matı,3,4995.5,14986.5,2024-12,Monday
ORD-000721,2024-01-05,CUST-3176,55,İstanbul,Kitap,Ruj,2,4203.5,8407.0,2024-01,Friday
ORD-000722,2024-04-28,CUST-4201,53,Bursa,Elektronik,Perde,3,3711.53,11134.59,2024-04,Sunday
ORD-000723,2024-10-15,CUST-1571,64,Antalya,Elektronik,Güneş Kremi,2,4360.1,8720.2,2024-10,Tuesday
ORD-000724,2024-03-05,CUST-4631,58,Gaziantep,Kozmetik,Mont,3,3188.45,9565.35,2024-03,Tuesday
ORD-000725,2024-05-25,CUST-3076,22,Diğer,Kitap,Koşu Bandı,2,4226.08,8452.16,2024-05,Saturday
ORD-000726,2024-08-11,CUST-2120,30,İstanbul,Kozmetik,Futbol Topu,1,1342.58,1342.58,2024-08,Sunday
ORD-000727,2024-08-26,CUST-4081,40,İstanbul,Spor,Lambader,2,533.63,1067.26,2024-08,Monday
ORD-000728,2024-06-25,CUST-1241,47,Diğer,Elektronik,Maskara,4,3098.86,12395.44,2024-06,Tuesday
ORD-000729,2024-09-23,CUST-4897,54,Ankara,Elektronik,Elbise,3,2201.72,6605.16,2024-09,Monday
ORD-000730,2024-12-06,CUST-3279,42,İzmir,Kitap,Smartwatch,3,2160.88,6482.64,2024-12,Friday
ORD-000731,2024-10-08,CUST-1788,44,Antalya,Elektronik,Bisiklet,4,2657.4,10629.6,2024-10,Tuesday
ORD-000732,2024-03-03,CUST-4355,31,Antalya,Spor,Telefon,4,1838.84,7355.36,2024-03,Sunday
ORD-000733,2024-08-04,CUST-1714,64,Diğer,Spor,Mont,1,3148.99,3148.99,2024-08,Sunday
ORD-000734,2024-12-07,CUST-1758,53,Diğer,Spor,Halter Seti,3,201.31,603.93,2024-12,Saturday
ORD-000735,2024-11-10,CUST-3849,56,Adana,Giyim,Futbol Topu,1,4850.96,4850.96,2024-11,Sunday
ORD-000736,2024-10-09,CUST-1775,33,İstanbul,Spor,Ruj,3,4627.31,13881.93,2024-10,Wednesday
ORD-000737,2024-06-25,CUST-3773,39,Eskişehir,Spor,Tablet,3,4679.59,14038.77,2024-06,Tuesday
ORD-000738,2024-04-07,CUST-3247,38,İstanbul,Giyim,Maskara,1,1856.77,1856.77,2024-04,Sunday
ORD-000739,2024-04-14,CUST-3992,38,İstanbul,Kozmetik,Roman,3,2682.86,8048.58,2024-04,Sunday
ORD-000740,2024-04-08,CUST-1078,25,Diğer,Ev & Yaşam,Kulaklık,3,4772.95,14318.85,2024-04,Monday
ORD-000741,2024-11-06,CUST-4984,33,İstanbul,Elektronik,Tablet,1,4516.61,4516.61,2024-11,Wednesday
ORD-000742,2024-01-06,CUST-4003,48,İstanbul,Spor,Bilim Kurgu,2,3961.71,7923.42,2024-01,Saturday
ORD-000743,2024-07-15,CUST-4926,59,İstanbul,Elektronik,Ayakkabı,1,2066.29,2066.29,2024-07,Monday
ORD-000744,2024-12-16,CUST-1855,27,Eskişehir,Kitap,Elbise,3,2843.48,8530.44,2024-12,Monday
ORD-000745,2024-05-12,CUST-4244,49,İzmir,Elektronik,Halter Seti,4,3974.92,15899.68,2024-05,Sunday
ORD-000746,2024-12-23,CUST-3514,51,Antalya,Kozmetik,Perde,2,1401.41,2802.82,2024-12,Monday
ORD-000747,2024-09-15,CUST-3628,26,İstanbul,Giyim,Ruj,4,3150.92,12603.68,2024-09,Sunday
ORD-000748,2024-01-23,CUST-2439,34,Konya,Elektronik,Lambader,2,4148.27,8296.54,2024-01,Tuesday
ORD-000749,2024-02-22,CUST-3987,28,Konya,Elektronik,Koşu Bandı,4,3551.9,14207.6,2024-02,Thursday
ORD-000750,2024-06-13,CUST-3496,49,İstanbul,Elektronik,Lambader,2,2423.43,4846.86,2024-06,Thursday
ORD-000751,2024-07-20,CUST-3134,27,Ankara,Ev & Yaşam,Laptop,1,2943.81,2943.81,2024-07,Saturday
ORD-000752,2024-03-23,CUST-3148,39,İstanbul,Ev & Yaşam,Smartwatch,2,4943.94,9887.88,2024-03,Saturday
ORD-000753,2024-05-24,CUST-2031,34,Diğer,Kitap,Ders Kitabı,2,3029.84,6059.68,2024-05,Friday
ORD-000754,2024-03-25,CUST-1844,21,Bursa,Giyim,Bilim Kurgu,2,3938.81,7877.62,2024-03,Monday
ORD-000755,2024-03-18,CUST-4271,64,Diğer,Elektronik,Futbol Topu,3,3646.69,10940.07,2024-03,Monday
ORD-000756,2024-01-01,CUST-4576,42,İstanbul,Elektronik,Bisiklet,4,3522.38,14089.52,2024-01,Monday
ORD-000757,2024-02-20,CUST-1086,38,Gaziantep,Elektronik,Yoga Matı,1,3596.03,3596.03,2024-02,Tuesday
ORD-000758,2024-06-21,CUST-3090,54,Konya,Elektronik,Laptop,4,2299.33,9197.32,2024-06,Friday
ORD-000759,2024-07-23,CUST-4456,55,Antalya,Ev & Yaşam,Vazo,4,2397.09,9588.36,2024-07,Tuesday
ORD-000760,2024-09-16,CUST-4692,18,Diğer,Kozmetik,Maskara,1,2365.92,2365.92,2024-09,Monday
ORD-000761,2024-10-14,CUST-4506,42,Ankara,Kozmetik,Yoga Matı,3,214.61,643.83,2024-10,Monday
ORD-000762,2024-02-03,CUST-1407,53,İstanbul,Kitap,Yoga Matı,2,1243.27,2486.54,2024-02,Saturday
ORD-000763,2024-12-13,CUST-4554,34,Antalya,Spor,Tablet,3,815.09,2445.27,2024-12,Friday
ORD-000764,2024-04-04,CUST-3711,58,Adana,Giyim,Nemlendirici,3,4437.9,13313.7,2024-04,Thursday
ORD-000765,2024-03-12,CUST-4088,41,İzmir,Kozmetik,Smartwatch,2,1411.1,2822.2,2024-03,Tuesday
ORD-000766,2024-02-08,CUST-2668,19,İstanbul,Elektronik,Ruj,4,735.29,2941.16,2024-02,Thursday
ORD-000767,2024-06-02,CUST-1147,57,İzmir,Kozmetik,Smartwatch,2,642.85,1285.7,2024-06,Sunday
ORD-000768,2024-09-06,CUST-3324,32,İstanbul,Kitap,Halı,1,3514.95,3514.95,2024-09,Friday
ORD-000769,2024-06-10,CUST-1231,49,Ankara,Spor,Futbol Topu,2,80.11,160.22,2024-06,Monday
ORD-000770,2024-04-27,CUST-4897,56,Bursa,Kozmetik,Elbise,4,2382.96,9531.84,2024-04,Saturday
ORD-000771,2024-09-15,CUST-2950,23,Konya,Kitap,Kot Pantolon,3,638.41,1915.23,2024-09,Sunday
ORD-000772,2024-11-01,CUST-1365,18,İstanbul,Ev & Yaşam,Yoga Matı,3,4255.83,12767.49,2024-11,Friday
ORD-000773,2024-09-24,CUST-4299,64,Ankara,Spor,Halter Seti,2,4794.33,9588.66,2024-09,Tuesday
ORD-000774,2024-02-23,CUST-2674,40,İstanbul,Kitap,Bisiklet,1,4795.84,4795.84,2024-02,Friday
ORD-000775,2024-08-23,CUST-1435,56,İstanbul,Kozmetik,Koşu Bandı,4,2237.72,8950.88,2024-08,Friday
ORD-000776,2024-08-09,CUST-1398,34,Gaziantep,Ev & Yaşam,Ruj,3,3240.35,9721.05,2024-08,Friday
ORD-000777,2024-09-07,CUST-2234,51,Diğer,Kitap,Ayna,2,3018.54,6037.08,2024-09,Saturday
ORD-000778,2024-11-08,CUST-2414,58,Ankara,Kitap,Mont,1,1782.69,1782.69,2024-11,Friday
ORD-000779,2024-04-21,CUST-3546,46,Konya,Kozmetik,Ders Kitabı,1,2248.12,2248.12,2024-04,Sunday
ORD-000780,2024-09-11,CUST-3587,26,Diğer,Spor,Ayakkabı,3,368.4,1105.2,2024-09,Wednesday
ORD-000781,2024-10-29,CUST-1562,30,Kayseri,Ev & Yaşam,Kot Pantolon,3,3988.71,11966.13,2024-10,Tuesday
ORD-000782,2024-07-25,CUST-4562,23,İstanbul,Elektronik,Tablet,4,1241.98,4967.92,2024-07,Thursday
ORD-000783,2024-08-16,CUST-3489,23,Diğer,Giyim,Koşu Bandı,1,2329.61,2329.61,2024-08,Friday
ORD-000784,2024-12-06,CUST-2284,37,Ankara,Spor,Yoga Matı,4,2429.07,9716.28,2024-12,Friday
ORD-000785,2024-03-06,CUST-1772,20,İstanbul,Ev & Yaşam,Halter Seti,1,2825.52,2825.52,2024-03,Wednesday
ORD-000786,2024-03-15,CUST-3397,34,İstanbul,Kitap,Telefon,1,4098.49,4098.49,2024-03,Friday
ORD-000787,2024-04-12,CUST-3037,29,Ankara,Ev & Yaşam,Lambader,2,3474.81,6949.62,2024-04,Friday
ORD-000788,2024-07-10,CUST-4423,64,İstanbul,Giyim,Vazo,3,3332.16,9996.48,2024-07,Wednesday
ORD-000789,2024-09-08,CUST-3567,62,İstanbul,Kozmetik,Bilim Kurgu,1,2657.39,2657.39,2024-09,Sunday
ORD-000790,2024-08-13,CUST-2343,18,İstanbul,Giyim,Ayna,4,524.98,2099.92,2024-08,Tuesday
ORD-000791,2024-10-20,CUST-3185,34,Gaziantep,Elektronik,Perde,3,2039.94,6119.82,2024-10,Sunday
ORD-000792,2024-11-01,CUST-2573,20,Eskişehir,Elektronik,Halter Seti,4,4788.72,19154.88,2024-11,Friday
ORD-000793,2024-04-07,CUST-4694,43,İstanbul,Giyim,Nemlendirici,3,4977.96,14933.88,2024-04,Sunday
ORD-000794,2024-12-03,CUST-1991,32,Eskişehir,Spor,Mont,3,3665.97,10997.91,2024-12,Tuesday
ORD-000795,2024-10-12,CUST-3415,53,Eskişehir,Spor,Perde,1,1176.2,1176.2,2024-10,Saturday
ORD-000796,2024-11-30,CUST-4291,49,Konya,Kitap,Perde,2,554.36,1108.72,2024-11,Saturday
ORD-000797,2024-12-12,CUST-4408,49,İstanbul,Elektronik,Smartwatch,1,2103.08,2103.08,2024-12,Thursday
ORD-000798,2024-11-03,CUST-2246,21,Antalya,Kitap,Biyografi,3,4290.03,12870.09,2024-11,Sunday
ORD-000799,2024-09-05,CUST-4719,35,Diğer,Elektronik,Ruj,1,3623.23,3623.23,2024-09,Thursday
ORD-000800,2024-06-14,CUST-4839,36,Antalya,Giyim,Smartwatch,1,4425.27,4425.27,2024-06,Friday
ORD-000801,2024-11-30,CUST-1359,60,İstanbul,Spor,Futbol Topu,3,3098.09,9294.27,2024-11,Saturday
ORD-000802,2024-01-30,CUST-1920,52,İzmir,Spor,Kot Pantolon,3,695.13,2085.39,2024-01,Tuesday
ORD-000803,2024-09-03,CUST-3376,57,Bursa,Giyim,Bilim Kurgu,1,618.24,618.24,2024-09,Tuesday
ORD-000804,2024-04-15,CUST-4009,31,İzmir,Kitap,Laptop,1,287.61,287.61,2024-04,Monday
ORD-000805,2024-02-20,CUST-3510,50,İstanbul,Kitap,Perde,1,2857.05,2857.05,2024-02,Tuesday
ORD-000806,2024-03-21,CUST-3993,31,İstanbul,Ev & Yaşam,Ayna,4,1252.29,5009.16,2024-03,Thursday
ORD-000807,2024-05-12,CUST-1962,51,Gaziantep,Elektronik,Bilim Kurgu,1,3685.2,3685.2,2024-05,Sunday
ORD-000808,2024-10-11,CUST-4632,21,Eskişehir,Kitap,Perde,4,3446.94,13787.76,2024-10,Friday
ORD-000809,2024-05-17,CUST-2827,41,İstanbul,Giyim,Tablet,2,1624.65,3249.3,2024-05,Friday
ORD-000810,2024-07-02,CUST-4453,46,Diğer,Kitap,Laptop,4,925.17,3700.68,2024-07,Tuesday
ORD-000811,2024-11-25,CUST-3883,36,İstanbul,Spor,Ayna,1,556.88,556.88,2024-11,Monday
ORD-000812,2024-09-29,CUST-2613,23,Antalya,Elektronik,Lambader,2,3699.71,7399.42,2024-09,Sunday
ORD-000813,2024-12-05,CUST-2640,50,Konya,Kozmetik,Bisiklet,4,2279.68,9118.72,2024-12,Thursday
ORD-000814,2024-03-09,CUST-3216,57,Gaziantep,Ev & Yaşam,Elbise,4,1651.47,6605.88,2024-03,Saturday
ORD-000815,2024-02-03,CUST-1216,36,Diğer,Elektronik,Şiir,3,4290.43,12871.29,2024-02,Saturday
ORD-000816,2024-09-18,CUST-1377,18,İstanbul,Spor,Telefon,2,2988.39,5976.78,2024-09,Wednesday
ORD-000817,2024-02-22,CUST-1118,22,Eskişehir,Spor,Şiir,3,2614.11,7842.33,2024-02,Thursday
ORD-000818,2024-07-23,CUST-1189,44,İstanbul,Spor,Koşu Bandı,2,3729.73,7459.46,2024-07,Tuesday
ORD-000819,2024-05-05,CUST-3814,33,Adana,Spor,Laptop,4,4087.14,16348.56,2024-05,Sunday
ORD-000820,2024-08-22,CUST-1369,23,Konya,Giyim,Bisiklet,3,3446.06,10338.18,2024-08,Thursday
ORD-000821,2024-02-12,CUST-2801,57,Antalya,Ev & Yaşam,Futbol Topu,1,2228.03,2228.03,2024-02,Monday
ORD-000822,2024-08-27,CUST-3196,30,İstanbul,Kozmetik,Nemlendirici,4,1927.53,7710.12,2024-08,Tuesday
ORD-000823,2024-04-20,CUST-4747,52,Eskişehir,Spor,Halı,2,3869.74,7739.48,2024-04,Saturday
ORD-000824,2024-09-05,CUST-1651,36,İstanbul,Spor,Nemlendirici,2,2613.64,5227.28,2024-09,Thursday
ORD-000825,2024-05-30,CUST-2882,29,İstanbul,Kitap,Biyografi,3,3536.71,10610.13,2024-05,Thursday
ORD-000826,2024-07-01,CUST-2511,33,Adana,Ev & Yaşam,Roman,3,4457.47,13372.41,2024-07,Monday
ORD-000827,2024-12-01,CUST-1769,60,Ankara,Elektronik,Ayna,2,4583.66,9167.32,2024-12,Sunday
ORD-000828,2024-04-04,CUST-3421,27,Kayseri,Ev & Yaşam,Parfüm,4,1424.69,5698.76,2024-04,Thursday
ORD-000829,2024-01-08,CUST-1780,42,Ankara,Ev & Yaşam,Şiir,3,980.06,2940.18,2024-01,Monday
ORD-000830,2024-12-25,CUST-2716,37,İstanbul,Kozmetik,Nemlendirici,1,1343.37,1343.37,2024-12,Wednesday
ORD-000831,2024-07-02,CUST-3207,48,Kayseri,Ev & Yaşam,Halı,2,3769.29,7538.58,2024-07,Tuesday
ORD-000832,2024-10-07,CUST-3398,21,İzmir,Kozmetik,Kulaklık,1,1881.79,1881.79,2024-10,Monday
ORD-000833,2024-07-13,CUST-4983,61,İstanbul,Spor,Yoga Matı,2,908.28,1816.56,2024-07,Saturday
ORD-000834,2024-12-17,CUST-2311,40,Adana,Spor,Koşu Bandı,1,537.01,537.01,2024-12,Tuesday
ORD-000835,2024-07-13,CUST-4359,19,İzmir,Giyim,Güneş Kremi,4,1670.2,6680.8,2024-07,Saturday
ORD-000836,2024-06-03,CUST-3939,39,Bursa,Kozmetik,Şiir,2,723.88,1447.76,2024-06,Monday
ORD-000837,2024-04-02,CUST-2249,54,Ankara,Kozmetik,Maskara,4,824.05,3296.2,2024-04,Tuesday
ORD-000838,2024-06-08,CUST-1522,25,Kayseri,Elektronik,Güneş Kremi,3,3435.23,10305.69,2024-06,Saturday
ORD-000839,2024-03-01,CUST-1521,24,Kayseri,Kitap,Ayakkabı,2,147.67,295.34,2024-03,Friday
ORD-000840,2024-05-01,CUST-1782,31,Adana,Ev & Yaşam,Yoga Matı,4,631.89,2527.56,2024-05,Wednesday
ORD-000841,2024-02-20,CUST-3320,20,İstanbul,Elektronik,Halı,1,4229.61,4229.61,2024-02,Tuesday
ORD-000842,2024-10-03,CUST-1935,33,Kayseri,Kozmetik,Güneş Kremi,4,4232.32,16929.28,2024-10,Thursday
ORD-000843,2024-01-05,CUST-4473,36,Antalya,Elektronik,Ayakkabı,2,1679.76,3359.52,2024-01,Friday
ORD-000844,2024-04-01,CUST-3230,35,Antalya,Giyim,Elbise,4,485.37,1941.48,2024-04,Monday
ORD-000845,2024-06-18,CUST-2688,33,Ankara,Kitap,Futbol Topu,1,3539.6,3539.6,2024-06,Tuesday
ORD-000846,2024-11-12,CUST-1487,25,Eskişehir,Kozmetik,Halter Seti,1,1832.65,1832.65,2024-11,Tuesday
ORD-000847,2024-01-22,CUST-2850,50,Adana,Kozmetik,Yoga Matı,1,275.05,275.05,2024-01,Monday
ORD-000848,2024-11-21,CUST-1845,29,İstanbul,Ev & Yaşam,Lambader,3,831.24,2493.72,2024-11,Thursday
ORD-000849,2024-01-01,CUST-3171,28,Ankara,Kitap,Elbise,2,729.21,1458.42,2024-01,Monday
ORD-000850,2024-05-12,CUST-4032,22,Diğer,Giyim,Roman,1,2966.13,2966.13,2024-05,Sunday
ORD-000851,2024-08-20,CUST-4697,44,İstanbul,Spor,Halı,3,4495.68,13487.04,2024-08,Tuesday
ORD-000852,2024-01-12,CUST-3837,29,Diğer,Elektronik,Laptop,1,3975.71,3975.71,2024-01,Friday
ORD-000853,2024-12-11,CUST-3461,34,Antalya,Ev & Yaşam,Nemlendirici,4,2755.25,11021.0,2024-12,Wednesday
ORD-000854,2024-02-15,CUST-3003,23,Bursa,Kozmetik,Koşu Bandı,2,2139.67,4279.34,2024-02,Thursday
ORD-000855,2024-02-03,CUST-2748,50,İstanbul,Spor,Kot Pantolon,4,3112.45,12449.8,2024-02,Saturday
ORD-000856,2024-03-18,CUST-4243,22,İstanbul,Giyim,Ruj,3,2246.87,6740.61,2024-03,Monday
ORD-000857,2024-08-05,CUST-4359,45,Diğer,Kitap,Vazo,4,1268.19,5072.76,2024-08,Monday
ORD-000858,2024-10-27,CUST-4506,31,İstanbul,Elektronik,Smartwatch,4,3412.03,13648.12,2024-10,Sunday
ORD-000859,2024-03-13,CUST-1685,22,Konya,Ev & Yaşam,Lambader,1,4372.56,4372.56,2024-03,Wednesday
ORD-000860,2024-10-08,CUST-3160,50,Ankara,Kozmetik,Halı,4,1895.71,7582.84,2024-10,Tuesday
ORD-000861,2024-09-05,CUST-3935,58,İstanbul,Kozmetik,Şiir,1,4215.62,4215.62,2024-09,Thursday
ORD-000862,2024-02-16,CUST-4988,36,İstanbul,Spor,Ruj,1,2183.86,2183.86,2024-02,Friday
ORD-000863,2024-04-30,CUST-3169,39,İzmir,Spor,Roman,2,2036.61,4073.22,2024-04,Tuesday
ORD-000864,2024-08-01,CUST-2567,22,Diğer,Elektronik,Ayna,3,190.21,570.63,2024-08,Thursday
ORD-000865,2024-08-26,CUST-2245,19,Ankara,Kitap,Tablet,3,3491.63,10474.89,2024-08,Monday
ORD-000866,2024-02-25,CUST-4702,47,Ankara,Giyim,Ayakkabı,3,4047.14,12141.42,2024-02,Sunday
ORD-000867,2024-12-15,CUST-1038,64,İstanbul,Kitap,Kot Pantolon,1,3334.61,3334.61,2024-12,Sunday
ORD-000868,2024-04-16,CUST-3544,56,İzmir,Kitap,Maskara,3,799.24,2397.72,2024-04,Tuesday
ORD-000869,2024-11-14,CUST-1779,21,Ankara,Kitap,Koşu Bandı,1,561.3,561.3,2024-11,Thursday
ORD-000870,2024-02-17,CUST-2256,50,Eskişehir,Elektronik,Yoga Matı,2,2885.65,5771.3,2024-02,Saturday
ORD-000871,2024-03-01,CUST-3990,30,İzmir,Elektronik,Ayakkabı,3,2037.51,6112.53,2024-03,Friday
ORD-000872,2024-12-02,CUST-4601,37,İzmir,Giyim,Ayna,1,2174.03,2174.03,2024-12,Monday
ORD-000873,2024-01-26,CUST-3196,24,İstanbul,Kitap,Vazo,3,4840.61,14521.83,2024-01,Friday
ORD-000874,2024-10-18,CUST-4468,32,Diğer,Elektronik,Roman,3,3633.42,10900.26,2024-10,Friday
ORD-000875,2024-09-13,CUST-4069,40,İstanbul,Giyim,Nemlendirici,2,2088.35,4176.7,2024-09,Friday
ORD-000876,2024-01-08,CUST-3708,31,İstanbul,Kozmetik,Ders Kitabı,4,144.54,578.16,2024-01,Monday
ORD-000877,2024-04-22,CUST-4709,40,Antalya,Giyim,Yoga Matı,3,218.77,656.31,2024-04,Monday
ORD-000878,2024-12-20,CUST-2927,36,İzmir,Kitap,Tişört,2,3439.78,6879.56,2024-12,Friday
ORD-000879,2024-09-09,CUST-1301,46,Ankara,Ev & Yaşam,Lambader,3,4196.81,12590.43,2024-09,Monday
ORD-000880,2024-06-28,CUST-4431,37,Ankara,Kitap,Kot Pantolon,3,3553.13,10659.39,2024-06,Friday
ORD-000881,2024-07-25,CUST-3285,46,Gaziantep,Ev & Yaşam,Kulaklık,3,2059.14,6177.42,2024-07,Thursday
ORD-000882,2024-10-29,CUST-1646,41,İstanbul,Giyim,Elbise,3,204.12,612.36,2024-10,Tuesday
ORD-000883,2024-05-06,CUST-1662,35,Kayseri,Kozmetik,Kulaklık,4,4838.64,19354.56,2024-05,Monday
ORD-000884,2024-02-25,CUST-3283,27,Bursa,Kozmetik,Ders Kitabı,4,4932.36,19729.44,2024-02,Sunday
ORD-000885,2024-08-01,CUST-2759,58,Ankara,Elektronik,Şiir,3,2769.35,8308.05,2024-08,Thursday
ORD-000886,2024-01-14,CUST-3250,25,Ankara,Kozmetik,Halter Seti,3,399.82,1199.46,2024-01,Sunday
ORD-000887,2024-01-28,CUST-1255,43,İstanbul,Spor,Tişört,2,2727.81,5455.62,2024-01,Sunday
ORD-000888,2024-03-18,CUST-1597,46,Konya,Giyim,Tişört,2,4467.08,8934.16,2024-03,Monday
ORD-000889,2024-08-03,CUST-1661,27,İzmir,Elektronik,Smartwatch,1,3415.93,3415.93,2024-08,Saturday
ORD-000890,2024-12-30,CUST-1234,34,İstanbul,Kozmetik,Biyografi,4,3613.95,14455.8,2024-12,Monday
ORD-000891,2024-06-02,CUST-2368,19,İzmir,Giyim,Kulaklık,3,470.6,1411.8,2024-06,Sunday
ORD-000892,2024-01-14,CUST-3581,23,Diğer,Kitap,Biyografi,4,577.23,2308.92,2024-01,Sunday
ORD-000893,2024-07-05,CUST-3907,22,Ankara,Kozmetik,Kulaklık,2,680.38,1360.76,2024-07,Friday
ORD-000894,2024-11-07,CUST-4868,45,Diğer,Ev & Yaşam,Biyografi,4,4526.67,18106.68,2024-11,Thursday
ORD-000895,2024-01-07,CUST-4852,58,İstanbul,Giyim,Smartwatch,4,2652.96,10611.84,2024-01,Sunday
ORD-000896,2024-01-03,CUST-4537,22,İstanbul,Elektronik,Ders Kitabı,3,3968.3,11904.9,2024-01,Wednesday
ORD-000897,2024-04-20,CUST-1769,35,İstanbul,Kitap,Nemlendirici,3,620.69,1862.07,2024-04,Saturday
ORD-000898,2024-08-25,CUST-3588,43,Ankara,Spor,Kulaklık,2,4641.83,9283.66,2024-08,Sunday
ORD-000899,2024-12-28,CUST-1212,37,İstanbul,Kitap,Ayakkabı,3,4114.65,12343.95,2024-12,Saturday
ORD-000900,2024-08-26,CUST-1462,58,İstanbul,Kozmetik,Koşu Bandı,2,1162.58,2325.16,2024-08,Monday
ORD-000901,2024-09-30,CUST-3483,44,Diğer,Ev & Yaşam,Güneş Kremi,2,4377.2,8754.4,2024-09,Monday
ORD-000902,2024-10-20,CUST-1282,29,Kayseri,Kitap,Maskara,1,1354.04,1354.04,2024-10,Sunday
ORD-000903,2024-08-14,CUST-4633,24,Konya,Spor,Kulaklık,1,1066.43,1066.43,2024-08,Wednesday
ORD-000904,2024-01-15,CUST-4678,20,İstanbul,Elektronik,Yoga Matı,1,1358.01,1358.01,2024-01,Monday
ORD-000905,2024-07-10,CUST-2486,27,İstanbul,Giyim,Elbise,4,4554.28,18217.12,2024-07,Wednesday
ORD-000906,2024-04-28,CUST-2430,51,İstanbul,Ev & Yaşam,Maskara,1,4582.18,4582.18,2024-04,Sunday
ORD-000907,2024-01-28,CUST-1087,42,Adana,Spor,Elbise,3,1678.53,5035.59,2024-01,Sunday
ORD-000908,2024-07-20,CUST-2067,52,Diğer,Kozmetik,Ders Kitabı,3,3541.9,10625.7,2024-07,Saturday
ORD-000909,2024-02-08,CUST-1460,33,Ankara,Kozmetik,Yoga Matı,1,3394.94,3394.94,2024-02,Thursday
ORD-000910,2024-09-29,CUST-3325,19,İstanbul,Kozmetik,Halı,4,4042.49,16169.96,2024-09,Sunday
ORD-000911,2024-08-18,CUST-4754,41,İzmir,Ev & Yaşam,Roman,2,1517.72,3035.44,2024-08,Sunday
ORD-000912,2024-03-26,CUST-3468,27,İstanbul,Kitap,Halter Seti,4,2575.19,10300.76,2024-03,Tuesday
ORD-000913,2024-05-05,CUST-2724,55,Ankara,Ev & Yaşam,Kulaklık,4,3354.99,13419.96,2024-05,Sunday
ORD-000914,2024-10-26,CUST-2376,39,Bursa,Kozmetik,Kulaklık,2,179.97,359.94,2024-10,Saturday
ORD-000915,2024-01-25,CUST-3743,43,Adana,Spor,Ayakkabı,2,1914.86,3829.72,2024-01,Thursday
ORD-000916,2024-05-24,CUST-1514,60,İstanbul,Giyim,Maskara,2,3494.65,6989.3,2024-05,Friday
ORD-000917,2024-01-13,CUST-1702,56,İstanbul,Giyim,Vazo,3,1300.35,3901.05,2024-01,Saturday
ORD-000918,2024-07-30,CUST-2653,44,Diğer,Ev & Yaşam,Telefon,2,4790.64,9581.28,2024-07,Tuesday
ORD-000919,2024-01-25,CUST-3066,46,İstanbul,Kozmetik,Yoga Matı,2,199.3,398.6,2024-01,Thursday
ORD-000920,2024-03-08,CUST-1022,64,İstanbul,Elektronik,Maskara,4,4792.53,19170.12,2024-03,Friday
ORD-000921,2024-03-07,CUST-3460,55,İstanbul,Ev & Yaşam,Parfüm,4,1122.98,4491.92,2024-03,Thursday
ORD-000922,2024-08-20,CUST-2053,37,İstanbul,Kozmetik,Bisiklet,1,291.67,291.67,2024-08,Tuesday
ORD-000923,2024-04-18,CUST-2830,44,Ankara,Kitap,Parfüm,4,1497.75,5991.0,2024-04,Thursday
ORD-000924,2024-05-25,CUST-3155,58,Gaziantep,Giyim,Smartwatch,2,3942.1,7884.2,2024-05,Saturday
ORD-000925,2024-04-20,CUST-4438,37,İstanbul,Giyim,Bisiklet,3,3774.59,11323.77,2024-04,Saturday
ORD-000926,2024-08-15,CUST-2304,61,Ankara,Giyim,Halter Seti,4,1083.76,4335.04,2024-08,Thursday
ORD-000927,2024-04-20,CUST-4199,36,Antalya,Elektronik,Mont,4,1024.11,4096.44,2024-04,Saturday
ORD-000928,2024-02-03,CUST-4300,37,İzmir,Kozmetik,Vazo,2,3230.77,6461.54,2024-02,Saturday
